,Unnamed: 0,Movie Title,Movie Rating,Movie Genre,Review Date,Review Title,Review Content,ReviewerRating,Manual_Combined,Rating_scaled
906,906,Samaritan,5.7,Action Drama Fantasy,28-Aug-22,Actually Surprised How Good this Was!,"I was actually surprised how much I enjoyed this movie. I have never been a huge Sylvester Stallone fan, but I like the raw, grittiness of this character. Reminded me of his Rocky days. I also find myself liking the movies he's been doing lately. They typically have a message and things get blown up and bad guy smashed to pieces. LOL! So, I guess I'm more of a fan than I thought, which is another surprise. This movie is violent but but enough to where you can not watch with your whole family. It is your typical good vs evil but with a small predictable twist. 'Wanna' did a great job and I enjoyed his acting and role in this movie too.",8,1,1
907,907,Samaritan,5.7,Action Drama Fantasy,26-Aug-22,Enjoyable enough,"It's somewhat generic and highly predictable but it was still fun, kids between 10 and 16 are going to love it since it's very much aimed towards a younger audience but as an adult I found it fun enough Stalone has got the grizzled aged man down to a Tee and it's wild how much in shape he still is.

Probably wouldn't give it a second watch.",7,0,1
908,908,Samaritan,5.7,Action Drama Fantasy,28-Aug-22,It would be easy if only bad people did bad things...,"You know this was so close to being a good movie.

It needed more Rambo level violence, basically all the action scenes lacked a punch, I don't think I seen one person get cut. Stallones character was bottling up so much rage so to just resort to mainly pushing people was a bit of a letdown.

My main issue was with the bad guy though, I had no idea what his plan was, or why he was motivated to do it.

I'd pretty much given up on him as soon as regular people on the street start clapping him and following him into some kind of cult, who wrote that nonsense.

Anyway I'll end on the positives, it was a good idea for a movie and Stallone was great as a haunted has been hero.",6,0,0
909,909,Samaritan,5.7,Action Drama Fantasy,27-Aug-22,Pretty Solid!!!,"That was actually quite good - nothing wrong with that at all! Really enjoyed it - one of the best Stallone movies in awhile!!! Just overall a good fun movie - enjoyed it from start to finish!!! And that's all I really have to say about it - check it out it was pretty solid! No seriously - it was solid! Solider and pretty decent - totally enjoyed it! And apparently my review is still not long enough - we don't want to know if you enjoyed it or not apparently you'd like to read an entire novel about the movie!

That was actually quite good - nothing wrong with that at all! Really enjoyed it - one of the best Stallone movies in awhile!!! Just overall a good fun movie - enjoyed it from start to finish!!! And that's all I really have to say about it - check it out it was pretty solid! No seriously - it was solid! Solider and pretty decent - totally enjoyed it! And apparently my review is still not long enough - we don't want to know if you enjoyed it or not apparently you'd like to read an entire novel about the movie!",8,1,1
910,910,Samaritan,5.7,Action Drama Fantasy,27-Aug-22,Sly did his best with what he was given.,"In the oversaturated arena of superhero films, that last thing you want to see is a bland story riddled with plot and technical issues. Aside from Sly's amazing presence, even he couldn't save the cliched and underwhelming screenplay. Aside from one decent twist, the rest of the story was generic and predictable, and lacked that ""superhero intensity"" in its writing. There wasn't enough substance in the story to merit the 102 min runtime, and the slow pacing didn't help much either. The directing wasn't any better with the long dragged out scenes, and the constant 360-degree spins everyone did when they got punched. I mean what's up with that nonsense anyway, was the action choreographer a gymnast? It's an ok one-time watch, especially if you're a Sly fan.",7,0,1
911,911,Samaritan,5.7,Action Drama Fantasy,29-Aug-22,I continue to beg: rated R please!!!!,"Samaritan starts off with a really cool stylized opening scene that got me excited. The first act is mildly entertaining. You can feel the streaming-level quality but it's still enjoyable in one-time viewing kind of way.

Then the second act starts to meander and lose steam. I start to notice the bad acting, the inconsistencies in logic, the idiotic character decisions, and some really stupid parts that made me roll my eyes. The third act doubles down on all of this.

I went from ""this is pretty decent"" to ""get this movie out of here."" It also didn't help that I found it fully predictable. Maybe I watch too many movies but nothing surprised me.

But the thing that annoyed me the most is the decision to make this PG-13. All of the action scenes are screaming for an unrestricted R-rating. I saw a similar thing with Netflix's The Gray Man. It's a much better movie but should have definitely been rated R.

The difference is, The Gray Man did a great job of hiding the restrictions on violence, strategically with camera angles and edits. Samaritan doesn't try to hide it at all. There are scenes of brutal violence with zero blood. A throat is slit... with ZERO blood. It makes the movie feel amateur.

We keep seeing examples like this, like Morbius, a vampire movie without blood. I don't know when they're going to learn that this is a terrible strategy. PG-13 supposedly sells more tickets, but a good rated R movie is going to be more successful than a bad PG-13 movie.

But... this is a streaming movie with, to my knowledge, no theatrical showings. Tickets aren't sold. So why in the world would you limit yourself? Same with The Gray Man (limited theatrical release). I'll never understand it. Stop being cowards and go all out. (1 viewing, 8/28/2022)",3,-1,-1
912,912,Samaritan,5.7,Action Drama Fantasy,25-Sep-22,Stallone was the only good part of this film,"Like most movies based on a comic book this movie was really awful. It was particularly bad because it took itself too seriously, there was absolutely no humor and I'm saying that as a fan of Stallone. He just couldn't do anything to save this movie.

Everything about this film reeked of inferiority. Bad direction, bad cinematography, bad edition, and a terrible script. How did this turkey get made? This film is so emblematic of Hollywood's cultural bankruptcy.

Stallone was good, as was the nemesis character. The kid was annoying, the Tom was annoying, the bad guys were baying annoying. There was no entertainment value here.

The scenes at the end were so ridiculous, so comic book, so stupid, and so adolescent.

There was just absolutely no redeeming value in this film, save your time, watch something worthwhile.",4,-1,-1
913,913,Samaritan,5.7,Action Drama Fantasy,28-Aug-22,A hero vanishes and reappears,"This movie had a good plot and Sylvester Stallone was good in the movie, I just think they could have used the idea more than what they did. There is a twist I will not spoil but it surprised me.

Sylvester Stallone had a satisfactory performance as this hero trying to be a normal person, and the kid played by Javon Walton had a good bond with Stallone's character throughout the movie.

When the action scenes happen, they look cool and can be nicely shot. There are some little funny scenes throughout the movie, also I the movie was a bit slow at times, but it did not bother me as much because I was focused on what was happening.

The main villain had a backstory connected to Stallone's character, but I wanted a more to it than just that. I will say, the backstory for both characters is interesting and got me behind them.

Samaritan (2022) was an entertaining movie I just wanted more to the main idea it focuses on. Some people might like it and others might not, but I liked it for what it was.",6,0,0
914,914,Samaritan,5.7,Action Drama Fantasy,26-Aug-22,it doesn't pretend to be anything but what it is...,"Fun.

Pop some corn and kick back and turn off the critic and enjoy. It's a comic book type story.

And it's got stallone. When did you think THIS would ever happen again?

Six hundred characters? That's got to be at LEAST 10 times what the movie has. Am i going to get PAID by the character? Oh wait! That's right! I'm not getting paid at ALL, am i?

Well...i think this 600 character thing is a new requirement...and i was wondering why noone else had already written a review...maybe there's a kickback so that people won't trash the movie so that the producers can actually make a few bucks. I hope you're catching on that at THIS point i don't CARE if you print this or not...like YOU'RE doing ME a favor? I don't think so...hey! How do ya like them Mets? Are they anywhere in the standings this year? Who can, or even better yet, would WANT to write a review with 600 characters on a movie like this?",7,1,1
915,915,Samaritan,5.7,Action Drama Fantasy,26-Aug-22,Decent and watchable Sci-fi fantasy,"I have no idea of the origins of the characters in the film, but being a Stallone fan I had to give it a watch. A great and stylish beginning leads to a decent and well paced story, with good supporting acting backing up Stallone and his usual grunty and menacing style (nothing wrong with that if you are a fan). The storyline is predictable of course, at least to a point, but that doesn't make it boring to watch, with some nice touches here and there and a few moral lessons thrown in for good measure. There are some good set pieces too, and a good ending. Overall then, worth a watch if you are a fan of sci-fi/superhero/anti-hero films and don't mind Slys ""acting"".",7,1,1
916,916,Samaritan,5.7,Action Drama Fantasy,05-Sep-22,I was really impressed!,"That sounds very ostentatious and pretentious but I wasn't expecting much irrigardless of my hitherto misgivings I went for it! Cause I will always go for a Stallone film! Why not! I really wish he would do a lil' intimate indie before he decides to throw in the thespian towl but this one was really really special, I believe so, the end really brought everything together! I was so happy for him , I hope to see more ingenious scripts and more fun ideas and well crafted script come to life, I really enjoyed it and I hope to see more of Stallone and hopefully he takes a pen and does something himself , maybe just sitting there with a few friends and plays cards and they can talk about stuff maybe ad-lib I don't know but its all good! This was really cool!",10,1,1
917,917,Samaritan,5.7,Action Drama Fantasy,29-Aug-22,So refreshing after all Marvel copy/paste prod.,"I really enjoyed watching this movie and as I said in the title, It was really refreshing to see something different than crappy marvel productions. Maybe because this hero movie has kind of oldschool 90's movies felling, and it's not just because of Sly (respect for that man!). I wasn't bored even for a second when watching it. Really recommend to check it out if you are one of this people who stopped watching Marvel's productions some time ago. Simple story, great acting, some really nice shots. Even one fight scene where is no cuts, just one longer shoot which I really like. Of course Samaritan has some minuses like for example some CGI scenes or explanation wherefrom they got explosives of - they could come up with something better! Still great movie, worth over 100 minutes of my life.",8,1,1
918,918,Samaritan,5.7,Action Drama Fantasy,28-Aug-22,Hate all you want.,"Sly knocked it out of the park and not just acting. He brought an early 90's feel and look to this movie and only people who grew up through the 80's and 90's are going to really appreciate the details that went into that.

The movie was perfectly cast. Sam looks and acts like River Phoenix in Stand by Me. Cyrus looks and acts like Keifer Sutherland from Lost Boys.

The CGI missed a little but it's not a Disney/Marvel movie backed by an endless budget. The story was solid. It was a little predictable but the character is original. Zero wokeness in this film. It's truly a new comic thrust onto the big screen.

I doubt there will be a sequel because the movie made it's point and that's okay.

Bravo Sly. You gave us a fresh story and at the same time managed to wink and nod throughout to your fans that grew up tearing up red t-shirts to wear on our heads. Yo Adrienne...you did it...again.",9,1,1
919,919,Samaritan,5.7,Action Drama Fantasy,29-Aug-22,Boring Afterschool Special,"Not really sure what I just watched. It's like a movie length ""Afterschool Special,"" if you're old enough to understand. You know, a moral lesson on platitudes of right and wrong. That's actually a ""plus,"" but it just made this so boring to watch unless you're like 10 or something.

The story itself is just weird. Ok, it's like they took pieces from other superhero movies and pieced together this weird movie.

Thor's hammer (check)
Batman's Bain (check)
Joker's anarchy revolution (check)


The action parts are not bad, but again the film is just not very serious. It's for kids. Rest was just boring and I was falling asleep. If I have to evaluate it as a whole, I would say it was a good idea but poorly executed.

4/10.",4,-1,-1
920,920,Samaritan,5.7,Action Drama Fantasy,31-Aug-22,Myyyyyyyy goooooooodnessssss gracious,"Holy toledo was this bad. I went in with no trailers, no preparedness at all. I was just along for the ride whatever it was. It was a bumpy road.

The kid is...not good. Though at the end he reminded me of Edward Furlong in T2.

This was really not good.

Stallone can barely move...which I'm ok with. If he's an aging superhero, I'm alright with that. But his superhero powers are non descript.

And I couldn't stand the opening scene.

I guess Michael Shannon passed...so the look alike they got was actually pretty good...other than the cheesy character they had him play.

And his girlfriend or whatever was another weak/typical character.

The dialouge..the tropes..the one liners..the storyline etc.

Just nothing good.

Not 10 9 8 7 6 I have seen worse...a lot worse. So...not 1 or 2.

5 would be way too generous.

3 or 4?

It's really bad. It is deserving of a 3. Yeah. 3.",3,-1,-1
921,921,Samaritan,5.7,Action Drama Fantasy,26-Aug-22,Extremely underwhelming and silly when its not supposed to be,"Samaritan starring Sylvester Stallone is a movie about an aging superhero who has stepped away from his crime fighting days and is living low-key as a commoner. That's a somewhat interesting premise that could have been explored so much more instead of what ended up being presented on screen, which turned out to be the most basic, uninteresting, uninspired and lazily written version of it imaginable.

The whole lore behind the movie about Samaritan and Nemesis is some of the goofiest and silliest you would see for a movie that tries so hard to convince you of how seriously we should all be taking it. And even the names Samaritan and Nemesis... Like are they even trying at this point? There was one somewhat interesting plot twist in the third act but that in no way helps this movie which was already dead by the time it reaches its third act. And all in all, there isn't much positively to say about this movie. Even the acting was sub-par at best (Stallone) to straight up amateur hour (the kid, the villain, his girlfriend, his lackeys...) for the most of it. But if you were to force me to pick one thing refreshing about this movie, I'd maybe say the camerawork and coloring that presents a somewhat noticeably cold take on a struggling city. That, and maybe Sylvester Stallone, but only because I love Sylvester Stallone.

Overall, I appreciate what this movie could have been, but that's still not enough to save Samaritan from its own writing that makes the whole thing feel underwhelmingly silly.",4,-1,-1
922,922,Samaritan,5.7,Action Drama Fantasy,05-Sep-22,An entertaining (maybe even must-see) watch for fans of non-Marvel / DC super-heroes,"In superhero flick ""Samaritan"" pre-teen Javon Walton (living with his single mum Dascha Polanco) thinks reclusive neighbour Sylvester Stallone (in good form) is a rekowned superhero who supposedly died years ago... but who might now be back to save their Gothamesque city from the riotous crime wave being unleashed by bad-guy Pilou Asbaek (good - as a Michael Shannon lookalike) & cronies inc Sophia Tatum, Jarod Odrick & Moises Arias. It slows up before it's action-packed conclusion, but is well made & atmospherically directed by Julius Avery. For those into twists on the super-hero genre (away from DC or Marvel) it's an entertaining (maybe even must-see) watch.",7,1,1
923,923,Samaritan,5.7,Action Drama Fantasy,05-Sep-22,Fun to watch,"It is fun to watch.

It kept my interest, fast paced.

There is lots of action.

There was an unexpected twist at the end.

I liked the acting.

It was decent and not distracting.

It mostly has no name actors except Stallone.

Pretty limited locations but that made sense.

Watch it on Amazon Prime Video.

Good story, well written.

It is fun to watch.

It kept my interest, fast paced.

There is lots of action.

There was an unexpected twist at the end.

I liked the acting.

It was decent and not distracting.

It mostly has no name actors except Stallone.

Pretty limited locations but that made sense.

Watch it on Amazon Prime Video.

Good story, well written.",7,1,1
924,924,Samaritan,5.7,Action Drama Fantasy,04-Sep-22,Age old story still enjoyable one,"RATED 8/10 Language: English Source: Amazon Prime RECOMMENDED

Age old story and presentation, but still watchable. There is no lagging moment and the action blocks are quite decent. Sylvester as super hero is fun to watch. Even though it is run of the mill, it has some surprisingly good characters, moments and dialogs.

Definitely I am recommending because of Sylvester presence and for his body language. The hero twist is good and it adds more value to Sylvester character. While watching some scenes reminds me the Tamil movie ""vikram"" and Kamal acting.

Enjoyable action flick to watch in the weekend. Low your expectations (par with OTT release) and you will enjoy this one.",8,1,1
925,925,Close,7.8,Drama,21-Oct-22,Close,"Thirteen year old ""Léo"" (Eden Dambrine) and his schoolfriend ""Rémi"" (Gustav De Waele) are inseparable. The play together, eat together, sleep together - an ideal fraternal relationship. At school, though, their classmates start to make disparaging remarks about them, and the naturally more gregarious ""Léo"" begins to shun his friend a little, then a little more... Tragedy ensues after ""Rémi"" doesn't show up for a school trip and the repercussions hit the young ""Léo"" and ""Sophie"" (Émilie Dequenne) - the mother of his friend - especially hard. On one level this film is about cruelty. Not a deliberate, malevolent style of cruelty - but one of indifference, of ignorance - a bully's sort of cruelty. On another it is a story of love, loyalty - betrayal even. It is an highly emotional film with two excellent performances from the young boys conveying their respective responses to a bewildering array of suspicion and judgements being thrust their way by those who knew no better - but should have. It's about parenting, about openness and about how people deal with tragedy in their own, personal way - and it is very effective. It really does leave a lump in your throat afterwards. Well worth a watch.",7,1,1
926,926,Close,7.8,Drama,24-Nov-22,Are We All Murderers ?,"I cried too throughout this film, but above all I felt angry. Lukas Dhont is an exceptionally good director, and he trod delicately over very sensitive subject matter. Eden Dambrine as Leo the thirteen-year-old has received well deserved praise for his acting, but then so should Gustav de Waele as Remi the youth who depends upon Leo's love, and yes let us call it by its name. Friendship there is as in all true loving but loving it is and due to crass homophobic remarks at school disaster strikes, and things are never the same again. Who was really responsible for the disaster? I think all of us as we are all afraid of this kind of loving and more often than not persecute it. Are we all murderers of the heart that has so many ways of feeling, so many forms that we wish harm upon even unconsciously? There is a stare at us from Leo and I will not spoil it for viewers when it comes. It is harsh, bitter and accusing, and despite its despair defiant. He looks at us the audience and even I winced away. This is a great film, and maybe I have overused this word too often, but from the depths of me I believe it ranks as one of the finest films I have ever seen. I must also mention Remi's mother played to nuanced perfection by Emilie Dequenne. A lot of very fine films come out of Belgium, but this one cuts to the bone of our communal responsibility in seeing love for what it is, and to refuse macho standards as seen by the sport thrusts that intercut various tender scenes. Homophobia in sport is commonplace, and there again it is another murdering ground for the sensitive and different. This is my opinion of this masterpiece, and I hope I have not misinterpreted Lukas Dhont's intentions. To sum up I have not seen a film about the tender birth of loving so delicately portrayed and acted with such burning grief and joy.",10,1,1
927,927,Close,7.8,Drama,05-Nov-22,everything is so close and be aware that a tear will be flowing,"Normally I don't go to this kind of flicks but it has been said that this Belgian entry for the Oscars could win. So on a rainy night in a foreign city I went to see it at a very small venue.

The title says exactly what you get. A story about two teenage friends getting close somehow in their friendship and people do ask themselve if they are in love. But not only that is close. The way it was shot also brings you close to the characters.

I can tell without spoiling that at the end of this flick I heard a lot of crying at the venue. Why? Because most people do recognise thelselve in the storyline.

Excellent performances by the teenagers knowing that they weren't actors at all.

Okay, I agrre, Belgium is on the road for an Oscar.

Gore 0/5 Nudity 0/5 Effects 0/5 Story 3,5/5 Comedy 0/5.",8,1,1
928,928,Close,7.8,Drama,23-Dec-22,Heartwrenching,"I've seen literally thousands of films and I have to say that ""Close"" ranks as one of the finest I've seen. As someone who had a very close friend who rejected me simply for who I am when I was younger, this film brought that experience so much more into focus for me that I openly wept throughout most of the last half of its running time. As a result, I found myself having a hard time forgiving the character of Leo as the film progressed, but eventually I felt I had no choice.

The performances and the chemistry between the two leads who play the main characters are so real and natural that at times I forgot I was watching a scripted and directed film rather than a documentary. I found the same true-to-life characterizations in Lukas Dhont's earlier film ""Girl."" He's clearly a very gifted director, and I would love to watch this man direct actors to understand how he's able to pull such amazing performances from them.

The film is also beautifully photographed, much of it taking place in the French countryside.

""Close"" is reportedly going to be nominated for an Oscar here in the U. S., and I hope that helps it get the wide exposure to audiences it so richly deserves. The message in this superb, heartbreaking film is that friendships are so much more important than we actually realize and that as males, the toxic masculinity we encourage among ourselves can ruin lives.",10,1,1
929,929,Close,7.8,Drama,27-Aug-22,Youth acting masterclass,"2022 NZIFF. Probably should have waited until tomorrow to do a more measured review, but watch this film for the acting masterclass from Eden Dambrine (Leo). To say so much with expressive eyes without uttering a sound; excitement, beguile, love, sorrow, terrible loss - one can't look away. What a find, and congratulations to the casting director. As for the film, kudos to the director Lukas Dhont for such exquisite framing, sequencing, colours and sound. Special mention to the flower farm hard work scenes, and the scenes following the boys at speed, whether running on a beach or through the flower farm, or on their bikes - amazing tracking. The topic of unbearable loss creating misplaced guilt is dealt with a sensitive directorial hand, and the maturity shown by a thirteen year old to navigate such a role must not go unrecognised. Also need to mention Gustav De Waele as the best friend of Leo and Igor van Dessel, Leo's brother - both are brilliant in support, and I also loved the subtle role of Leo's mother, played by Léa Drucker. But this is Eden Dambrine's film.",9,1,1
930,930,Close,7.8,Drama,15-Nov-22,"A Truly Exceptional Film, that will break your Heart","Wow!. I'm glad I didn't know what this film was about, before watching it. The only thing I knew beforehand, is that it was about the close friendship between two young boys. I recommend watching this film with little to no knowledge of what happens, but make sure you have plenty of tissues ready to use. The acting performances of everyone in the movie is top shelf, but the two lead actors are truly exceptional, especially the lead actor ""Eden Dambrine"".

It's been a long time since a film has had such a BIG and profoundly deep impact on myself. It touched a part of my heart I had completely forgotten about, from my own childhood. I suspect many people will have a similar reaction. I'll be thinking about this movie for weeks to come and look forward to buying it on Blu-ray disc, when it is released. This brilliant movie has earnt a place in my top ten desert island collection of best movies ever. I can't recommend this movie enough - if you have a Heart, watch it. Highschool kids should watch this movie and discuss it afterwards.",10,1,1
931,931,Close,7.8,Drama,25-Sep-22,sooo Close to a perfect coming of age film,"Close is a masterfully crafted look at the changing adoration shared between two adolescent boys. It is a skillfully written and directed by Lukas Dhont, who breaks the films into a classic three part narrative. Each chapter progresses though summer, fall, winter and then spring again and each depicts a new phase of the boys friendship. These changes are told with great effect and provoke emotions in the viewer ranging from joyful satisfaction and warm comfort to betrayed anger and even grief.

Close is set in the seemingly bucolic Belgian country side. And the film-makers take full advantage of the beautiful but labor intensive flower farm our one lead is growing up surrounded by. It is here amidst the farm's blossoming glory we are introduced to the indelible adolescence friendship of Léo and Rémi. For the first third of the film the two are inseparable. Rémi who lives on the same road to town spends his days at the farm and Léo then stays over at Rémi's most nights. Both are not yet burdened with chores of the rural life. So they get to idle away the rest of their last summer before secondary school in play and hi-jinx. Clearly this is how the friendship has been for a long while. And in that moment both would swear nothing could ever divide them.

The inseparable boys share a closeness that they manifest in a tactile intimacy with each other. This tenderness is nurtured by both families and particular by Rémi's Mother, a maternity ward nurse, who also likes to cuddle warmly with the boys. As an audience we observe the tender support and devotion each offers one and other with natural questioning of their sexuality. We, at the Directors leading, begin to wonder if at least one of the boys feels more than just platonic love for the other. To be clear the film presents almost no spoken homophobia from its many secondary characters to this possibility. The film is clearly set in present day Belgium. So much so even the main sport depicted in the film is hockey. So when at the end of summer the two are still inseparable amongst their new classmates. The fellow students although immature respond mostly with curiosity or disinterest to this possibility. But as the film's setting shifts fully into the classrooms and court yard of a new larger secondary school, some adolescent bullying and unwanted attention increases. The boys begin to question if new personal boundaries are being laid out. Sadly this effects one boy more than the other but both must deal with the consequences.

As you might imagine for a film like this to succeed the two actors playing Léo and Rémi, need to be thoughtfully cast and very talented. And Eden Dambrine who plays the thoughtful Léo and Gustav De Waele who portrays the talented Rémi do so with skill beyond their years. Their performances are without truly fault. But some might find Léo's cold unemotional response to the third act hardships as disconnected from the warm Léo we've been introduced too. This can be explained by the circumstances. But when the suppressed emotions are final dealt with in a wonderfully written climatic scene, one almost feels the response is just a little off the mark. And this is only notable because you do spend most of the third act waiting for this moment.

Close is well deserving of the critical praise it is receiving at top European festivals. And like the film's plot which moves us from one season to the next it will be interesting to see if the film can find as much praise in an english theater market.

I do want to end on a small spoiler. This film does not end in a feel good moment but rather one that is as harsh and honest as the rest of the third act. It deals with real complex subject matter and young viewers should be prepared for truly sad story shifts.",9,1,1
932,932,Close,7.8,Drama,06-Mar-23,Not Just Another Coming of Age Film...,"You're inseparable and enjoy your time together, you're best friends and will remain so, always forever, but as you start a new school year, there are those who joke and stare, as if there's more to being friends, that gives you pleasure. So you create a bit of distance to get space, but now your friend has got the feeling he's displaced, he's upset and quite distressed, feels let down and cast adrift, it takes you to place, no teenage boy (or girl or non-binary) should face.

Great performances in a challenging piece of film that may get you thinking of how you behaved when you were that age and whether the events portrayed relate.",8,1,1
933,933,Close,7.8,Drama,27-Jan-23,Tragic Coming Of Age,"The bright summer light. The rich colours of flower fields. A boys close friendship, ever so intimate, so innocent, so beautiful.

Attending secondary school it's confronted by the ugliness of social pressure and prejudice. One of the boys feels so distraught by this pressure, that in the resulting process of estrangement the friendship breaks, with devastating consequences. As a result one of the boys has to deal with his fear, his guilt and his desperation.

It's as distressing for the viewer than it is for the boys. I have never seen before children actors playing with such authenticity and heart breaking emotionality. An astonishing experience, intense direction and photography , beautiful music. Strongly recommended!",9,1,1
934,934,Close,7.8,Drama,27-Jan-23,Hurting and Healing,"CLOSE is a story of pubescent friendship in the 21st Century. Two boys are inseparable. They spend their days and nights together, running, cycling, and playing video games. Remi is artistic. He draws and plays the oboe. Leo is athletic. He plays ice hockey. They have fun together and have frequent sleepovers. When they are put in the same class at school, their closeness is noticed by their fellow pubescent classmates, who ask them if they're ""a couple."" And thus begins a dramatic change in the boys' friendship. This is a very sensitive film with fine naturalistic performances by a cast that makes it seem at times that we're watching a documentary. Especially impressive are child actor Eden Dambrine as Leo and Emile Dequenne as Remi's mother. It's an odd film in that a lot of details, as far as the events are concerned, are missing. There are a lot of unanswered questions. But the emotions are vivid and extremely detailed. This is a sad yet provocative film that is well worth seeing.",7,1,1
935,935,Close,7.8,Drama,03-Aug-22,Beautiful and moving story,"I saw this at the NZIFF, it was a very well presented movie.

The changes from wide open fields of flowers and freedom for two young boys, to the drabness of a classroom and the sterile colours of an ice hockey rink.

Sound design was on point as well.

All of this was able to show the different worlds the characters inhabit

The main story hits some real emotional notes, some that hit very close to home for me. It doesn't pull it's punches.

The two lead boys, both are amazing, for boys so young to give such great performances. The adults do really well, especially Remis mother.

The emotions that the actors could portray, even without saying anything were extraordinary.",9,1,1
936,936,Close,7.8,Drama,06-Jan-23,A coming-of-age film for the ages,"Lukas Dhont is the name of one of Europe's most promising filmmakers, a director whose aesthetic goes right back to European classicists filmmakers such as Erik Rohmer. In Dhont's second feature, entitled Close, almost every strand of narrative is told through more or less disjointed scenes and segments, and every emotion and character development is implicit, often undercommunicated. The story is about two young friends from the Belgian countryside, Léo and Rémi, whose tightknit bond reaches a zenith the summer before they start secondary school. With new classes forming and hormones flowing, their special relationship is tested by means of peer pressure, conventions, and Léo's need for redefining himself and widening his horizons. This forces their pure, undefined love towards a definition that none of them have the maturity to outline.

Dhont had already made a name for himself with Girl in 2018, and his follow-up is equally hard-hitting, albeit arguably less obviously so. In Close, nothing is told or tackled head-on, instead we the audience is left with the task of deciphering and defining every single development. This is a form of moviemaking that had seemingly gone out of fashion in the post-streaming era, but which Dhont revitalizes emphatically here. His camerawork and patience with his actors is such that you become one with the characters. When his camera lingers on young Eden Dambrine as Léo, you're invited to a fusion between viewer and character; you become this young man and live out his predicament. If there ever was pure filmmaking, this is it. Which is why you also accept the small droplets of emotional manipulation that inevitably infuse the final part of the film.

Dhont's work is visually and narratively remarkable. But his most impressive feat with Close is how he has extracted masterclass performances out of his two inexperienced lead actors. The first third of the picture has a timelessness to it which is reminiscent of the Nouvelle Vague. And after the film's turning point, Eden Dambrine's expressive but understated face carries the story almost in a Brandoesque manner. His Léo is one of the best child performances in decades, and certainly on this side of the millennium, making Close a coming-of-age film for the ages.",9,1,1
937,937,Close,7.8,Drama,18-Jun-22,A VERY INTERESTING FILM FROM BELGIUM.,"I just saw this film at the Sydney Film Festival. I enjoyed it immensely. Excellent, believable, heart wrenching performances from the 2 main principal young Men and the supporting cast...BUT, the sound in the wonderful State Theatre was so loud with the cuts from each scene badly interspersed from moving, touching, tearful scenes suddenly loudly sporting/schoolyard etc ones blasted into the screen...like a sledgehammer. Needs an edit.",8,1,1
938,938,Close,7.8,Drama,27-Jan-23,Thoughtprovoking,"Heartwratching, powerful, tragic and one of the best films of the year 2022. Just incredible what an achievement this is and the film needs to be seen by the world. Its a film about loneliness, friendship, loss, grief and most importantly suppressed feelings. Its so rich in what it says and in what it is about.

The acting is simply incredible. Especially if you realize the two kids had their first time appearances. Eden Dambrine gives one of the very best performances of the year and beats out many Hollywood heavy weight actors for this. He is so natural. His expressions so impressive. What he does with his eyes is simply mesmerizing. There is so much he does in his most silent moments. A lot of actors can learn from that.

Gustav De Waele is also fantastic. There is one particular scene that rips out your heart and turns it apart. Great job. But the entire cast is amazing and the film proves to be one of the best ensemble acting achievements of the year. From the adult part Emilie Dequenne is the best. Her performance grows scene by scene.

The screenplay is amazing. The direction by Lukas Dhont absolutely great, the way he builds up everything is just great, Wonderful score.

I dont want to tell too much so the twist is not given away, Knowing as less as possible is the best. You will be surprised.",9,1,1
939,939,Close,7.8,Drama,21-Feb-23,"I cried hard with this movie, it's simply put a human experience","Lots to be learned from a movie that shows us how society's prejudices come can really take a toll specially when you at a ripe young age of 13 and having problems knowing where you got in.

The film organically takes you through a range of emotions and at the end you realize that sometimes love does not trump over predisposed norm and that, if left unchecked can prove fatal.

I do hope it wins best international film because it is not only a memorable film that will stay w you long after it's done, it's the best foreign film that's out there.

Highly recommended. Tell your friends, show it to high schools kids- specially those who come from vulnerable communities. This film can serve as a vessel of change.",10,1,1
940,940,Close,7.8,Drama,18-Feb-23,"Just Masterful Camerawork, Acting, and Storytelling","I don't even know where to start with this review. The movie was just so heartbreakingly beautiful. This was very tasteful camerawork wow. Every shots were taken to perfectly capture the actors, feelings, and situation. The sound work was also very effective. It never shied away from the awkward moments and awkward silences. Being so painstakingly patient during the most heartbreaking scenes.

And both Eden Dambrine and Gustaav de Waele delivered such outstanding performances. Actually, everyone did so amazingly in the movie. No explosive emotions, but you can still understand and feel what the characters are feeling all the same just from their eyes, gestures, smiles.. Just masterclass acting and story telling.

All the characters are deeply compelling. I can understand and empathize with all of them. Even though it was focusing on two boys, I think the emotions are relatable for everybody of any age.

Definitely one of the movies that leaves a very strong impression on me.",9,1,1
